INDEX,hour,minute,Lat,Lon
342492,15,57,40.7242,-73.9961
513245,15,57,40.7835,-73.9804
513246,15,57,40.7479,-73.98100000000001
513247,15,57,40.6677,-73.7948
513248,15,57,40.7588,-73.9701
513249,15,57,40.7755,-73.9839
513250,15,57,40.7662,-73.9779
513251,15,57,40.7441,-73.9877
513252,15,57,40.7168,-74.0106
15518,15,58,40.7025,-74.0117
15519,15,58,40.7551,-73.9755
140334,15,58,40.7594,-73.9857
140335,15,58,40.7596,-73.972
140336,15,58,40.741,-73.9766
140337,15,58,40.7516,-73.9823
140338,15,58,40.7259,-74.008
140339,15,58,40.7026,-74.0113
140340,15,58,40.7591,-73.9784
140341,15,58,40.7684,-73.9586
140342,15,58,40.7394,-73.9827
140343,15,58,40.7485,-73.9851
140344,15,58,40.8431,-73.943
140345,15,58,40.7889,-73.9529
140346,15,58,40.7568,-73.97
140347,15,58,40.7459,-73.9843
140348,15,58,40.7026,-74.0114
140349,15,58,40.7914,-73.9522
342493,15,58,40.7629,-73.97399999999999
342494,15,58,40.7529,-74.02600000000001
342495,15,58,40.7608,-73.9787
342496,15,58,40.7592,-73.9726
342497,15,58,40.7661,-73.9543
513253,15,58,40.7452,-73.9767
513254,15,58,40.7407,-73.998
513255,15,58,40.7279,-73.9911
513256,15,58,40.7764,-73.9544
513257,15,58,40.7193,-74.0087
513258,15,58,40.7497,-73.9752
646767,15,58,40.755,-73.9867
15520,15,59,40.7571,-73.9784
15521,15,59,40.7185,-73.9617
140350,15,59,40.728,-74.0029
140351,15,59,40.7597,-73.9722
140352,15,59,40.7501,-73.9748
140353,15,59,40.7031,-74.0143
140354,15,59,40.7336,-74.0082
140355,15,59,40.765,-73.9705
140356,15,59,40.7545,-73.9739
140357,15,59,40.7628,-73.9741
140358,15,59,40.7575,-73.9689
342498,15,59,40.751999999999995,-73.9875
342499,15,59,40.7753,-73.9627
342500,15,59,40.7582,-73.9816
513259,15,59,40.7145,-74.009
513260,15,59,40.7248,-74.0093
513261,15,59,40.741,-74.0016
513262,15,59,40.7194,-73.9988
513263,15,59,40.72,-74.0013
140359,16,0,40.768,-73.953
140360,16,0,40.7402,-73.9946
140361,16,0,40.7529,-73.9724
140362,16,0,40.7518,-73.9737
140363,16,0,40.7604,-73.9715
140364,16,0,40.7538,-73.9871
140365,16,0,40.7719,-73.9654
140366,16,0,40.7801,-73.9754
140367,16,0,40.721,-73.9957
140368,16,0,40.781,-73.9592
140369,16,0,40.7627,-73.9969
140370,16,0,40.721,-74.0084
140371,16,0,40.7695,-73.9619
140372,16,0,40.7516,-73.9938
342501,16,0,40.7715,-73.9564
342502,16,0,40.759,-73.9746
342503,16,0,40.7373,-73.9872
342504,16,0,40.6689,-73.9894
513264,16,0,40.816,-73.9542
513265,16,0,40.757,-73.9699
513266,16,0,40.7647,-73.9779
513267,16,0,40.7525,-73.9687
513268,16,0,40.6867,-74.1933
513269,16,0,40.7278,-74.0048
513270,16,0,40.7571,-73.9991
646768,16,0,40.7272,-74.0055
15522,16,1,40.7792,-73.9871
15523,16,1,40.7566,-73.9759
140373,16,1,40.7302,-74.0065
140374,16,1,40.751,-74.0056
140375,16,1,40.7503,-73.9791
140376,16,1,40.6683,-73.9758
140377,16,1,40.7419,-74.0045
140378,16,1,40.7326,-74.0065
140379,16,1,40.7651,-73.9724
140380,16,1,40.6968,-73.9755
140381,16,1,40.7494,-73.9917
140382,16,1,40.7782,-73.9457
140383,16,1,40.7589,-73.9941
140384,16,1,40.7623,-73.9724
342505,16,1,40.7418,-73.975
342506,16,1,40.7476,-74.00399999999999
342507,16,1,40.7729,-73.9619
342508,16,1,40.7441,-73.9793
342509,16,1,40.7622,-73.9689
342510,16,1,40.7863,-73.9778
513271,16,1,40.7353,-73.8251
513272,16,1,40.7017,-73.9235
513273,16,1,40.7459,-73.9826
140385,16,2,40.7583,-73.9863
140386,16,2,40.7216,-74.0012
140387,16,2,40.7768,-73.9774
140388,16,2,40.7575,-73.9709
140389,16,2,40.7502,-73.9877
342511,16,2,40.7583,-73.9727
342512,16,2,40.7635,-73.9695
342513,16,2,40.7623,-73.96300000000001
342514,16,2,40.7472,-73.9933
513274,16,2,40.7631,-73.9722
513275,16,2,40.6878,-73.919
513276,16,2,40.7193,-74.0016
513277,16,2,40.7404,-73.9963
15524,16,3,40.7586,-73.9723
15525,16,3,40.7616,-73.9729
140390,16,3,40.6994,-73.8072
140391,16,3,40.7647,-73.9738
140392,16,3,40.7752,-73.9634
140393,16,3,40.7707,-73.9649
140394,16,3,40.7075,-74.0087
140395,16,3,40.7318,-73.9858
140396,16,3,40.7746,-73.9771
140397,16,3,40.7113,-74.0098
140398,16,3,40.7519,-73.9758
140399,16,3,40.758,-73.9818
140400,16,3,40.7283,-73.9879
342515,16,3,40.7387,-74.0
342516,16,3,40.735,-73.988
513278,16,3,40.7685,-73.8625
513279,16,3,40.7566,-73.998
140401,16,4,40.7256,-73.9966
140402,16,4,40.7659,-73.9718
140403,16,4,40.7538,-73.972
140404,16,4,40.7656,-73.9549
140405,16,4,40.7622,-73.9745
140406,16,4,40.7733,-73.9553
140407,16,4,40.7551,-73.9769
140408,16,4,40.7668,-73.9832
140409,16,4,40.6434,-73.7897
140410,16,4,40.7256,-74.0067
342517,16,4,40.741,-73.9942
342518,16,4,40.7397,-73.9868
342519,16,4,40.7625,-73.9702
513280,16,4,40.74,-74.0061
513281,16,4,40.7736,-73.9619
513282,16,4,40.7251,-74.0076
513283,16,4,40.748000000000005,-73.9966
513284,16,4,40.7477,-74.0063
513285,16,4,40.7563,-73.9866
513286,16,4,40.7387,-74.2823
513287,16,4,40.7413,-74.0064
513288,16,4,40.7056,-73.7531
513289,16,4,40.751,-73.9927
646769,16,4,40.7421,-74.0037
15526,16,5,40.7504,-73.9947
15527,16,5,40.7612,-73.9627
140411,16,5,40.7541,-73.9883
140412,16,5,40.7529,-73.9911
140413,16,5,40.7387,-74.0023
140414,16,5,40.7368,-74.0045
140415,16,5,40.665,-73.9766
140416,16,5,40.7234,-73.9775
140417,16,5,40.7206,-73.9939
140418,16,5,40.7663,-73.9643
140419,16,5,40.7246,-73.9975
140420,16,5,40.7025,-73.9876
342520,16,5,40.7412,-73.9982
342521,16,5,40.7196,-74.0044
342522,16,5,40.7588,-73.9611
342523,16,5,40.7589,-73.9801
342524,16,5,40.7675,-73.98899999999999
513290,16,5,40.7411,-73.9962
513291,16,5,40.7324,-73.9991
513292,16,5,40.721,-73.9994
513293,16,5,40.7006,-73.9909
513294,16,5,40.7023,-73.9839
513295,16,5,40.7204,-73.9833
513296,16,5,40.7555,-73.9832
513297,16,5,40.7301,-74.0021
513298,16,5,40.6237,-73.9216
513299,16,5,40.7715,-73.9547
513300,16,5,40.7367,-73.9889
513301,16,5,40.7526,-73.9794
513302,16,5,40.7064,-74.0064
513303,16,5,40.763000000000005,-73.97399999999999
646770,16,5,40.7513,-73.9904
140421,16,6,40.758,-73.9755
140422,16,6,40.7445,-73.9833
140423,16,6,40.756,-73.975
140424,16,6,40.7151,-74.0124
140425,16,6,40.7261,-73.995
140426,16,6,40.7677,-73.9853
140427,16,6,40.7645,-73.9706
140428,16,6,40.7664,-73.9541
140429,16,6,40.7632,-73.9738
140430,16,6,40.7641,-73.9731
140431,16,6,40.7654,-73.9794
140432,16,6,40.7569,-73.9878
342525,16,6,40.7606,-73.9838
342526,16,6,40.7671,-73.954
342527,16,6,40.7671,-73.954
513304,16,6,40.7739,-73.8716
513305,16,6,40.7369,-74.0
513306,16,6,40.7627,-73.9687
513307,16,6,40.6484,-73.7832
513308,16,6,40.7348,-74.0001
513309,16,6,40.747,-73.9967
646771,16,6,40.7504,-73.9947
140433,16,7,40.7554,-73.9763
140434,16,7,40.7792,-73.9447
140435,16,7,40.6436,-73.9713
140436,16,7,40.7899,-73.9724
140437,16,7,40.7733,-73.9828
140438,16,7,40.7741,-73.9574
140439,16,7,40.7047,-74.0057
140440,16,7,40.7731,-73.9625
140441,16,7,40.7749,-73.9653
140442,16,7,40.7684,-73.8624
342528,16,7,40.7195,-73.9981
342529,16,7,40.75,-73.995
342530,16,7,40.746,-73.9905
342531,16,7,40.6871,-73.9749
513310,16,7,40.7421,-74.0047
513311,16,7,40.7596,-73.9743
513312,16,7,40.7661,-73.9603
513313,16,7,40.7619,-73.9719
513314,16,7,40.7709,-73.9864
513315,16,7,40.7524,-73.9817
140443,16,8,40.7208,-74.01
140444,16,8,40.7813,-73.98
140445,16,8,40.785,-73.9557
140446,16,8,40.7512,-73.9741
140447,16,8,40.7512,-73.9741
140448,16,8,40.7859,-73.9702
140449,16,8,40.764,-73.9714
140450,16,8,40.7739,-73.8722
342532,16,8,40.7999,-73.9514
342533,16,8,40.7598,-73.9763
342534,16,8,40.7551,-73.9713
513316,16,8,40.7599,-73.9963
513317,16,8,40.7522,-73.9838
513318,16,8,40.7507,-73.9808
513319,16,8,40.7445,-73.9748
513320,16,8,40.7526,-73.9746
513321,16,8,40.7695,-73.9898
513322,16,8,40.7585,-73.9772
513323,16,8,40.7178,-74.0043
513324,16,8,40.7408,-74.0007
15528,16,9,40.722,-74.00399999999999
15529,16,9,40.7339,-73.9928
140451,16,9,40.7509,-73.9943
140452,16,9,40.7466,-73.931
140453,16,9,40.7181,-73.9903
140454,16,9,40.7658,-73.9807
140455,16,9,40.7622,-73.9782
140456,16,9,40.6946,-73.9809
140457,16,9,40.7739,-73.8726
140458,16,9,40.7585,-73.9751
140459,16,9,40.7175,-74.0035
140460,16,9,40.775,-73.955
140461,16,9,40.7826,-73.9732
140462,16,9,40.7823,-73.9543
140463,16,9,40.7741,-73.9659
140464,16,9,40.7611,-73.9712
342535,16,9,40.7707,-73.9632
342536,16,9,40.7552,-73.9838
342537,16,9,40.7778,-73.9034
513325,16,9,40.7213,-73.9947
513326,16,9,40.7244,-73.9936
513327,16,9,40.7588,-73.9775
513328,16,9,40.7522,-73.979
513329,16,9,40.7303,-73.9821
513330,16,9,40.7079,-74.0002
513331,16,9,40.7247,-73.9815
513332,16,9,40.7605,-73.9797
513333,16,9,40.7535,-73.9781
513334,16,9,40.7292,-74.0053
15530,16,10,40.755,-73.9759
15531,16,10,40.6735,-73.834
140465,16,10,40.7704,-73.8648
342538,16,10,40.756,-73.9752
342539,16,10,40.7044,-74.0093
342540,16,10,40.7073,-74.0045
513335,16,10,40.7562,-73.9762
513336,16,10,40.7169,-74.0147
513337,16,10,40.7245,-73.9976
513338,16,10,40.6933,-73.9676
513339,16,10,40.7559,-73.9728
513340,16,10,40.7062,-74.0129
513341,16,10,40.707,-74.0046
513342,16,10,40.6404,-73.9995
513343,16,10,40.6984,-73.9677
15532,16,11,40.7647,-73.9703
15533,16,11,40.7671,-73.9687
15534,16,11,40.7395,-73.9923
140466,16,11,40.7882,-73.9672
140467,16,11,40.7264,-73.999
140468,16,11,40.7241,-73.8486
140469,16,11,40.723,-73.9988
140470,16,11,40.723,-73.9988
140471,16,11,40.8193,-73.9591
140472,16,11,40.755,-73.9903
140473,16,11,40.762,-73.9696
342541,16,11,40.7639,-73.9732
342542,16,11,40.7518,-73.9744
342543,16,11,40.7502,-73.9833
342544,16,11,40.7851,-73.9577
513344,16,11,40.7257,-74.0076
513345,16,11,40.7527,-73.9874
513346,16,11,40.7082,-74.0046
513347,16,11,40.7589,-73.9781
513348,16,11,40.751,-73.9753
513349,16,11,40.7211,-74.0026
513350,16,11,40.7536,-73.9748
513351,16,11,40.7626,-73.9721
513352,16,11,40.7347,-73.9997
513353,16,11,40.759,-73.9759
646772,16,11,40.7236,-74.0028
15535,16,12,40.7601,-73.9738
15536,16,12,40.7504,-73.9718
15537,16,12,40.7446,-73.9776
140474,16,12,40.6431,-73.7897
140475,16,12,40.6879,-73.9166
140476,16,12,40.7218,-73.9999
140477,16,12,40.7424,-73.9818
140478,16,12,40.7476,-73.9968
140479,16,12,40.7105,-74.0075
140480,16,12,40.772,-73.9674
140481,16,12,40.7685,-73.8625
140482,16,12,40.7627,-73.9726
342545,16,12,40.759,-73.9783
342546,16,12,40.7145,-73.9973
342547,16,12,40.7823,-73.9715
342548,16,12,40.7538,-73.9808
342549,16,12,40.7421,-73.9908
342550,16,12,40.708,-74.0168
342551,16,12,40.7248,-73.9955
513354,16,12,40.7741,-73.9489
513355,16,12,40.6761,-73.9568
513356,16,12,40.7638,-73.9962
513357,16,12,40.7627,-73.9701
513358,16,12,40.7538,-73.9722
513359,16,12,40.7697,-73.9508
513360,16,12,40.7102,-73.9633
513361,16,12,40.7901,-73.9498
646773,16,12,40.7565,-73.9761
15538,16,13,40.7358,-73.9874
15539,16,13,40.7376,-74.0039
140483,16,13,40.7487,-74.0066
140484,16,13,40.7626,-73.973
140485,16,13,40.7548,-73.9756
140486,16,13,40.7212,-74.0003
140487,16,13,40.7482,-73.9848
140488,16,13,40.7539,-73.9721
140489,16,13,40.7251,-74.0077
140490,16,13,40.7608,-73.9713
140491,16,13,40.7725,-73.9537
342552,16,13,40.7589,-73.9722
342553,16,13,40.734,-73.9931
342554,16,13,40.7454,-73.991
342555,16,13,40.7639,-73.9755
342556,16,13,40.645,-73.7819
342557,16,13,40.7227,-74.0083
513362,16,13,40.7465,-73.9954
513363,16,13,40.7516,-73.992
513364,16,13,40.7519,-73.9734
513365,16,13,40.7171,-74.0063
513366,16,13,40.7866,-73.9721
513367,16,13,40.7224,-74.0037
513368,16,13,40.7884,-73.9709
513369,16,13,40.7931,-73.9659
646774,16,13,40.7626,-73.9743
646775,16,13,40.7626,-73.9743
140492,16,14,40.7335,-74.008
140493,16,14,40.759,-73.9783
140494,16,14,40.7531,-73.9833
140495,16,14,40.7182,-74.0089
140496,16,14,40.7476,-73.9932
140497,16,14,40.7096,-73.9497
140498,16,14,40.7337,-73.9806
140499,16,14,40.7431,-73.9874
140500,16,14,40.709,-74.0088
140501,16,14,40.7459,-73.97800000000001
140502,16,14,40.7879,-73.976
342558,16,14,40.7578,-73.9603
342559,16,14,40.7485,-74.0035
342560,16,14,40.7247,-73.9917
513370,16,14,40.759,-73.9809
513371,16,14,40.7611,-73.9731
513372,16,14,40.7633,-73.9806
513373,16,14,40.705999999999996,-74.018
513374,16,14,40.7153,-74.0171
513375,16,14,40.7255,-74.0044
15540,16,15,40.8311,-73.9269
15541,16,15,40.7212,-74.01
140503,16,15,40.7401,-73.9741
140504,16,15,40.7831,-73.9722
140505,16,15,40.7614,-73.9627
140506,16,15,40.7509,-73.9907
140507,16,15,40.7564,-73.9867
140508,16,15,40.7224,-74.0037
140509,16,15,40.7501,-73.9746
140510,16,15,40.7434,-74.0086
140511,16,15,40.7557,-73.9862
140512,16,15,40.7172,-73.9954
140513,16,15,40.7608,-73.9787
140514,16,15,40.7608,-73.9787
140515,16,15,40.7566,-73.9747
140516,16,15,40.7614,-73.9603
342561,16,15,40.7375,-73.9881
342562,16,15,40.7531,-73.9891
342563,16,15,40.7669,-73.9932
342564,16,15,40.74,-73.9937
342565,16,15,40.6447,-73.7827
342566,16,15,40.7189,-74.0047
342567,16,15,40.7049,-74.0147
513376,16,15,40.705,-74.0109
513377,16,15,40.7705,-73.9543
513378,16,15,40.7046,-74.0116
513379,16,15,40.7665,-73.9783
513380,16,15,40.7549,-73.9939
513381,16,15,40.7469,-73.8907
513382,16,15,40.7683,-73.8622
513383,16,15,40.7615,-73.9882
513384,16,15,40.7692,-73.9692
513385,16,15,40.7732,-73.8855
513386,16,15,40.7641,-73.9741
646776,16,15,40.7664,-73.9818
646777,16,15,40.7434,-73.9924
15542,16,16,40.7546,-73.9739
140517,16,16,40.7527,-73.973
140518,16,16,40.7512,-73.98
140519,16,16,40.7421,-73.9902
140520,16,16,40.7748,-73.9806
140521,16,16,40.7522,-73.9779
140522,16,16,40.7363,-73.9095
140523,16,16,40.7697,-73.9668
140524,16,16,40.7036,-74.007
342568,16,16,40.7615,-73.9748
342569,16,16,40.6449,-73.782
342570,16,16,40.7626,-73.9719
513387,16,16,40.7882,-73.9472
513388,16,16,40.7497,-73.9796
513389,16,16,40.7442,-73.9855
513390,16,16,40.7429,-73.9869
15543,16,17,40.7743,-73.8726
140525,16,17,40.7479,-74.0066
140526,16,17,40.7706,-73.9663
140527,16,17,40.7218,-74.0098
140528,16,17,40.7351,-73.9916
140529,16,17,40.7205,-74.0009
140530,16,17,40.747,-73.9833
140531,16,17,40.7826,-73.9511
342571,16,17,40.7428,-73.9861
513391,16,17,40.7656,-73.9549
513392,16,17,40.7611,-73.9711
513393,16,17,40.6924,-73.999
513394,16,17,40.7045,-73.9874
513395,16,17,40.7637,-73.9933
513396,16,17,40.7682,-73.862
513397,16,17,40.775999999999996,-73.96
513398,16,17,40.7557,-73.9647
513399,16,17,40.7765,-73.962
513400,16,17,40.7129,-74.0074
15544,16,18,40.7443,-73.9768
140532,16,18,40.7419,-73.9747
140533,16,18,40.7835,-73.9493
140534,16,18,40.7238,-73.9984
140535,16,18,40.7543,-73.9716
140536,16,18,40.6949,-74.1772
140537,16,18,40.7165,-73.9591
140538,16,18,40.7559,-73.9908
140539,16,18,40.7461,-73.9819
140540,16,18,40.6456,-73.7801
140541,16,18,40.7403,-73.9961
140542,16,18,40.7606,-73.9612
342572,16,18,40.7637,-73.9694
342573,16,18,40.7569,-73.9772
342574,16,18,40.7513,-74.0065
513401,16,18,40.7888,-73.9762
513402,16,18,40.7774,-73.9644
513403,16,18,40.7404,-73.9961
513404,16,18,40.7247,-73.9974
513405,16,18,40.7319,-73.9938
513406,16,18,40.7193,-74.0051
513407,16,18,40.742,-74.0046
513408,16,18,40.7553,-73.977
513409,16,18,40.7841,-73.9813
513410,16,18,40.7549,-73.9783
15545,16,19,40.7553,-73.9837
15546,16,19,40.8131,-73.9522
140543,16,19,40.7311,-74.0085
140544,16,19,40.726,-73.9918
140545,16,19,40.7072,-74.0074
140546,16,19,40.7094,-74.0167
140547,16,19,40.7245,-73.9975
342575,16,19,40.614000000000004,-73.9814
342576,16,19,40.7645,-73.9803
342577,16,19,40.6567,-74.0091
342578,16,19,40.7475,-73.9853
342579,16,19,40.7274,-74.0073
342580,16,19,40.5776,-73.9597
342581,16,19,40.7615,-73.9709
513411,16,19,40.764,-73.9732
513412,16,19,40.7194,-74.0095
513413,16,19,40.762,-73.9722
513414,16,19,40.775,-73.9652
513415,16,19,40.7563,-73.9751
513416,16,19,40.8908,-73.9062
15547,16,20,40.7404,-73.9913
15548,16,20,40.7797,-73.9539
15549,16,20,40.7604,-73.9846
140548,16,20,40.7401,-73.9918
140549,16,20,40.7608,-73.9786
140550,16,20,40.751,-73.9784
140551,16,20,40.7092,-74.0106
140552,16,20,40.7523,-73.982
140553,16,20,40.6579,-73.9378
140554,16,20,40.695,-74.1782
140555,16,20,40.7396,-73.9926
140556,16,20,40.7713,-73.9897
140557,16,20,40.7068,-74.0124
140558,16,20,40.7649,-73.9581
342582,16,20,40.7427,-73.9862
342583,16,20,40.7554,-73.9911
342584,16,20,40.7496,-73.9774
513417,16,20,40.7633,-73.9787
513418,16,20,40.7482,-73.9882
513419,16,20,40.6981,-73.9754
513420,16,20,40.7607,-73.9786
513421,16,20,40.7469,-74.0094
513422,16,20,40.7715,-73.9811
15550,16,21,40.7589,-73.968
15551,16,21,40.7589,-73.968
140559,16,21,40.705999999999996,-74.018
140560,16,21,40.7215,-73.7904
140561,16,21,40.7284,-73.9908
140562,16,21,40.7529,-73.9786
140563,16,21,40.7585,-73.9888
140564,16,21,40.7541,-73.9745
140565,16,21,40.7731,-73.8857
140566,16,21,40.734,-74.0071
140567,16,21,40.733000000000004,-73.80199999999999
140568,16,21,40.7539,-73.9996
140569,16,21,40.7536,-73.9807
140570,16,21,40.7608,-73.9835
140571,16,21,40.7435,-73.9839
342585,16,21,40.7596,-73.9863
342586,16,21,40.7596,-73.9863
342587,16,21,40.7755,-73.9843
342588,16,21,40.7316,-74.0058
342589,16,21,40.6128,-74.0248
513423,16,21,40.6758,-73.9745
513424,16,21,40.7273,-74.0073
513425,16,21,40.7577,-73.9771
513426,16,21,40.7341,-73.9997
513427,16,21,40.7635,-73.9801
513428,16,21,40.7212,-74.0036
513429,16,21,40.7649,-73.9744
513430,16,21,40.773,-73.8854
140572,16,22,40.7129,-73.9523
140573,16,22,40.7245,-73.9377
140574,16,22,40.7606,-73.9751
140575,16,22,40.7571,-73.9825
140576,16,22,40.7341,-73.9998
140577,16,22,40.7472,-73.9861
140578,16,22,40.7247,-74.0023
140579,16,22,40.7093,-73.9641
140580,16,22,40.7524,-73.9754
140581,16,22,40.7518,-73.9766
342590,16,22,40.7523,-73.9928
342591,16,22,40.7644,-73.9576
342592,16,22,40.7118,-74.0083
342593,16,22,40.7607,-73.9795
342594,16,22,40.7142,-74.0149
342595,16,22,40.7086,-73.8308
342596,16,22,40.7607,-73.9769
513431,16,22,40.7231,-73.999
513432,16,22,40.7278,-74.0072
513433,16,22,40.7216,-74.0022
513434,16,22,40.7254,-73.9764
513435,16,22,40.7257,-74.0058
513436,16,22,40.7188,-73.9896
513437,16,22,40.7763,-73.9642
513438,16,22,40.7599,-73.9806
513439,16,22,40.7396,-73.9943
513440,16,22,40.7172,-74.0065
513441,16,22,40.7431,-74.0075
513442,16,22,40.7439,-74.0064
513443,16,22,40.7496,-73.9932
513444,16,22,40.7714,-73.9666
646778,16,22,40.7251,-73.9969
15552,16,23,40.7204,-73.9988
140582,16,23,40.7561,-73.9743
140583,16,23,40.7579,-73.9906
140584,16,23,40.7112,-74.0159
140585,16,23,40.7742,-73.9632
140586,16,23,40.7208,-73.9975
140587,16,23,40.73,-74.0083
140588,16,23,40.762,-73.9717
140589,16,23,40.6937,-73.9872
140590,16,23,40.7577,-73.9694
140591,16,23,40.7753,-73.9841
342597,16,23,40.7743,-73.9634
342598,16,23,40.760999999999996,-73.9713
342599,16,23,40.7576,-73.9811
342600,16,23,40.6901,-73.9938
513445,16,23,40.7064,-74.0097
513446,16,23,40.7303,-73.9949
513447,16,23,40.7786,-73.9626
513448,16,23,40.7635,-73.9812
513449,16,23,40.7397,-73.9911
513450,16,23,40.7377,-74.0082
513451,16,23,40.7157,-74.0111
15553,16,24,40.7297,-73.9907
15554,16,24,40.7159,-74.0149
15555,16,24,40.769,-73.9548
140592,16,24,40.7382,-73.9999
140593,16,24,40.74,-73.9954
140594,16,24,40.753,-73.9965
140595,16,24,40.7557,-73.9646
140596,16,24,40.7633,-73.9807
140597,16,24,40.6937,-73.9872
140598,16,24,40.7301,-74.007
140599,16,24,40.7504,-73.9946
140600,16,24,40.7212,-73.9947
140601,16,24,40.7739,-73.9486
342601,16,24,40.7615,-73.9749
342602,16,24,40.7648,-73.9542
342603,16,24,40.6883,-73.9238
513452,16,24,40.7492,-74.0031
513453,16,24,40.7622,-73.9781
513454,16,24,40.7757,-73.9526
513455,16,24,40.7682,-73.9894
646779,16,24,40.7589,-73.979
646780,16,24,40.7054,-74.0078
15556,16,25,40.6976,-73.9929
15557,16,25,40.7584,-73.9747
140602,16,25,40.7274,-74.0085
140603,16,25,40.7372,-73.9886
140604,16,25,40.7223,-73.9995
140605,16,25,40.7671,-73.9661
140606,16,25,40.7655,-73.9798
140607,16,25,40.7605,-73.9621
140608,16,25,40.7064,-74.0057
140609,16,25,40.7607,-73.9716
140610,16,25,40.7472,-74.0081
140611,16,25,40.7746,-73.9654
140612,16,25,40.7682,-73.8621
140613,16,25,40.7313,-73.9969
342604,16,25,40.7428,-73.9925
342605,16,25,40.745,-73.987
342606,16,25,40.772,-73.9634
342607,16,25,40.7549,-73.9758
513456,16,25,40.7497,-74.0051
513457,16,25,40.7562,-73.9748
513458,16,25,40.7474,-73.9932
513459,16,25,40.7238,-73.9782
513460,16,25,40.7682,-73.9824
513461,16,25,40.7541,-73.9771
513462,16,25,40.645,-73.7818
513463,16,25,40.7072,-74.0045
646781,16,25,40.7413,-73.99
646782,16,25,40.7459,-73.9882
140614,16,26,40.7421,-73.987
140615,16,26,40.7712,-73.9679
140616,16,26,40.7367,-73.9931
140617,16,26,40.7574,-73.9843
140618,16,26,40.6717,-73.9877
140619,16,26,40.7327,-74.0087
140620,16,26,40.7601,-73.9731
140621,16,26,40.7682,-73.99600000000001
140622,16,26,40.760999999999996,-73.9843
342608,16,26,40.7587,-73.9745
342609,16,26,40.7627,-73.97
342610,16,26,40.7578,-73.9756
342611,16,26,40.7588,-73.9894
342612,16,26,40.7546,-73.9797
342613,16,26,40.7159,-73.9607
342614,16,26,40.7672,-73.9935
342615,16,26,40.7489,-73.9842
513464,16,26,40.7261,-73.9779
513465,16,26,40.7831,-73.97399999999999
513466,16,26,40.7354,-74.0094
513467,16,26,40.7469,-73.9792
513468,16,26,40.7547,-73.9769
513469,16,26,40.7094,-74.0137
513470,16,26,40.768,-73.9931
513471,16,26,40.7345,-73.9859
513472,16,26,40.7581,-73.9651
140623,16,27,40.7624,-73.9752
140624,16,27,40.7717,-73.9511
140625,16,27,40.7061,-74.0162
140626,16,27,40.7213,-73.9974
140627,16,27,40.7459,-73.9886
140628,16,27,40.7531,-73.9683
140629,16,27,40.7517,-73.9746
140630,16,27,40.7655,-73.9841
140631,16,27,40.7473,-73.997
140632,16,27,40.7843,-73.977
140633,16,27,40.7636,-73.9762
140634,16,27,40.7506,-73.9872
140635,16,27,40.694,-73.9998
342616,16,27,40.7678,-73.9598
342617,16,27,40.757,-73.9936
342618,16,27,40.7511,-74.0045
342619,16,27,40.7149,-74.0139
342620,16,27,40.7433,-73.9885
342621,16,27,40.751999999999995,-74.0074
513473,16,27,40.7753,-73.9842
513474,16,27,40.7788,-73.956
513475,16,27,40.662,-73.8981
513476,16,27,40.7397,-73.9893
513477,16,27,40.7248,-73.9984
513478,16,27,40.6979,-73.9704
513479,16,27,40.8089,-73.9597
513480,16,27,40.7553,-73.9677
513481,16,27,40.7608,-73.9787
140636,16,28,40.7735,-73.9793
140637,16,28,40.7564,-73.9747
140638,16,28,40.7516,-73.976
140639,16,28,40.7791,-73.9739
140640,16,28,40.7621,-73.9739
140641,16,28,40.7508,-73.9843
140642,16,28,40.7215,-73.984
140643,16,28,40.7273,-73.9951
342622,16,28,40.7497,-73.9726
342623,16,28,40.7363,-73.9884
342624,16,28,40.7549,-73.9941
342625,16,28,40.768,-73.967
342626,16,28,40.7805,-73.9559
342627,16,28,40.7473,-74.0032
513482,16,28,40.7199,-74.00399999999999
513483,16,28,40.7786,-73.9743
513484,16,28,40.7561,-73.9729
513485,16,28,40.7272,-73.9973
513486,16,28,40.7925,-73.9235
513487,16,28,40.7257,-73.9925
513488,16,28,40.7635,-73.9715
513489,16,28,40.7621,-73.9721
513490,16,28,40.7561,-73.9884
513491,16,28,40.7561,-73.9884
646783,16,28,40.7622,-73.984
140644,16,29,40.7635,-73.9795
140645,16,29,40.7686,-73.9583
140646,16,29,40.7213,-73.9881
140647,16,29,40.7544,-73.9889
140648,16,29,40.7583,-73.9774
140649,16,29,40.7667,-73.9524
140650,16,29,40.7333,-73.9809
140651,16,29,40.7276,-73.9993
140652,16,29,40.731,-73.9916
140653,16,29,40.7203,-73.9981
140654,16,29,40.6909,-73.9965
140655,16,29,40.7157,-74.0153
140656,16,29,40.7884,-73.9554
140657,16,29,40.7031,-74.0144
342628,16,29,40.7312,-73.9756
342629,16,29,40.7673,-73.9536
342630,16,29,40.7421,-73.9904
513492,16,29,40.7628,-73.9837
513493,16,29,40.7705,-73.9855
513494,16,29,40.6955,-73.9946
513495,16,29,40.7462,-73.9721
513496,16,29,40.7252,-73.9954
646784,16,29,40.6883,-73.9739
15558,16,30,40.7543,-73.9782
140658,16,30,40.765,-73.9704
140659,16,30,40.7554,-73.9841
140660,16,30,40.7471,-74.0093
140661,16,30,40.7537,-73.9807
140662,16,30,40.7646,-73.9807
140663,16,30,40.7223,-74.01100000000001
